ItemID,ProviderID,ReservationID
553,112,14986
886,178,14987
313,937,14987
346,225,14988
683,562,14988
962,422,14989
867,250,14990
990,290,14990
364,407,14991
474,666,14992
654,831,14992
989,770,14993
595,76,14994
135,115,14995
319,893,14996
707,550,14997
182,100,14997
283,117,14998
104,451,14999
607,916,14999
965,789,15000
5,569,15000
128,731,15001
464,85,15001
534,149,15002
763,691,15002
110,573,15003
342,338,15003
460,586,15004
943,752,15005
20,300,15006
632,771,15007
773,920,15007
712,186,15008
162,199,15008
526,844,15009
351,672,15009
23,783,15010
523,337,15010
316,372,15011
65,56,15011
116,707,15012
507,541,15013
172,859,15013
825,870,15014
95,973,15015
444,11,15016
350,695,15016
537,445,15017
479,713,15017
697,467,15018
279,314,15018
351,672,15019
942,430,15019
662,930,15020
630,108,15021
944,315,15021
408,791,15022
856,124,15022
630,108,15023
161,720,15023
22,855,15024
912,255,15024
394,234,15025
175,21,15025
328,773,15026
477,831,15027
38,691,15027
778,639,15028
919,153,15028
579,907,15029
707,550,15029
331,916,15030
857,827,15031
477,831,15032
546,986,15032
414,762,15033
688,350,15034
829,940,15034
341,932,15035
530,784,15036
150,338,15036
958,729,15037
212,454,15038
45,920,15038
396,238,15039
581,903,15039
312,352,15040
499,286,15041
828,751,15042
773,920,15042
475,820,15043
594,264,15044
705,73,15044
364,407,15045
632,771,15046
723,854,15047
187,284,15047
569,688,15048
429,779,15048
601,525,15049
848,661,15050
916,527,15051
886,178,15051
297,985,15052
958,729,15053
311,843,15053
835,339,15054
472,566,15054
495,183,15055
291,285,15056
164,129,15056
361,616,15057
74,915,15057
111,127,15058
98,128,15059
870,423,15060
57,889,15061
485,893,15062
428,494,15063
82,141,15064
75,927,15065
202,290,15066
783,839,15067
818,389,15067
469,749,15068
470,358,15068
65,56,15069
75,927,15069
231,947,15070
934,422,15071
266,670,15072
575,358,15073
10,656,15074
236,584,15074
908,563,15075
672,358,15075
993,663,15076
254,322,15076
156,33,15077
421,950,15078
146,235,15078
380,610,15079
376,227,15080
157,501,15081
131,721,15081
342,338,15082
83,766,15082
922,361,15083
243,135,15083
145,39,15084
525,833,15084
431,467,15085
361,616,15086
395,961,15087
425,77,15088
117,743,15088
548,325,15089
683,562,15090
381,804,15090
165,954,15091
39,867,15092
424,10,15092
770,54,15093
796,501,15094
931,882,15095
782,962,15095
812,279,15096
155,226,15097
381,804,15097
314,982,15098
272,514,15099
419,896,15099
778,639,15100
588,312,15101
466,634,15101
236,584,15102
337,406,15102
469,749,15103
582,73,15104
340,536,15104
382,325,15105
865,723,15106
442,1,15107
14,320,15107
501,600,15108
702,891,15108
498,677,15109
113,317,15110
948,440,15111
404,677,15111
811,651,15112
444,11,15113
104,451,15114
567,935,15114
377,575,15115
345,939,15116
490,710,15117
149,702,15117
909,281,15118
92,667,15118
584,949,15119
921,274,15120
529,342,15120
341,932,15121
817,547,15121
21,974,15122
74,915,15123
412,692,15124
900,289,15125
919,153,15126
404,677,15126
897,86,15127
347,294,15128
377,575,15129
962,422,15129
782,962,15130
79,914,15130
32,538,15131
588,312,15131
85,747,15132
724,756,15133
828,751,15133
625,444,15134
762,849,15134
994,406,15135
198,249,15136
721,715,15137
980,694,15138
913,105,15138
359,918,15139
363,208,15140
263,695,15140
116,707,15141
497,685,15141
549,637,15142
310,871,15142
51,292,15143
77,828,15143
540,214,15144
825,870,15144
95,973,15145
593,373,15146
728,701,15147
783,839,15148
206,54,15149
255,376,15149
62,980,15150
925,16,15150
941,323,15151
75,927,15151
556,278,15152
457,450,15152
569,688,15153
660,948,15154
468,477,15155
497,685,15156
493,72,15156
999,982,15157
404,677,15158
829,940,15159
441,924,15159
113,317,15160
601,525,15161
713,647,15161
119,524,15162
418,395,15162
441,924,15163
386,419,15163
707,550,15164
108,695,15164
908,563,15165
811,651,15165
109,384,15166
993,663,15166
123,453,15167
576,669,15167
47,635,15168
453,826,15169
498,677,15170
562,258,15171
502,393,15171
309,916,15172
322,791,15172
88,155,15173
910,996,15173
162,199,15174
507,541,15175
306,58,15176
484,5,15177
984,225,15177
534,149,15178
709,835,15178
118,963,15179
557,105,15179
90,695,15180
193,239,15180
227,632,15181
432,47,15181
80,173,15182
504,606,15183
626,958,15184
208,285,15184
100,802,15185
491,704,15186
805,55,15186
835,339,15187
351,672,15188
356,984,15188
238,743,15189
390,48,15189
263,695,15190
724,756,15191
586,275,15191
257,485,15192
51,292,15192
211,619,15193
428,494,15194
42,259,15195
174,959,15195
105,888,15196
717,752,15196
962,422,15197
405,994,15198
70,865,15198
895,157,15199
330,704,15200
194,581,15201
84,948,15202
506,216,15203
878,868,15204
1,239,15205
120,586,15205
256,769,15206
978,944,15207
562,258,15208
24,938,15208
487,720,15209
411,641,15210
6,454,15211
560,81,15212
119,524,15213
148,404,15214
160,647,15214
913,105,15215
13,640,15215
719,483,15216
706,749,15217
721,715,15217
111,127,15218
530,784,15218
810,323,15219
462,195,15219
414,762,15220
905,783,15220
308,376,15221
585,402,15221
114,909,15222
221,750,15222
768,90,15223
622,332,15223
816,626,15224
639,106,15224
470,358,15225
138,245,15226
470,358,15227
432,47,15228
696,10,15228
903,967,15229
705,73,15230
551,122,15231
565,439,15231
177,162,15232
125,503,15232
395,961,15233
121,819,15233
22,855,15234
743,718,15235
805,55,15235
10,656,15236
664,552,15236
358,529,15237
173,430,15238
694,387,15238
626,958,15239
433,410,15239
918,514,15240
995,406,15240
294,439,15241
340,536,15241
329,829,15242
690,769,15242
770,54,15243
3,896,15243
803,122,15244
356,984,15245
207,401,15246
962,422,15246
565,439,15247
223,929,15247
783,839,15248
997,187,15248
171,418,15249
237,704,15249
436,592,15250
953,397,15251
753,467,15251
458,741,15252
379,346,15253
5,569,15253
228,886,15254
504,606,15255
711,717,15255
505,135,15256
152,384,15257
423,599,15257
999,982,15258
630,108,15258
402,406,15259
834,203,15260
391,405,15260
185,535,15261
349,668,15262
864,210,15263
844,953,15263
363,208,15264
657,791,15265
505,135,15266
795,340,15267
151,969,15267
757,129,15268
730,134,15269
646,835,15270
991,362,15271
97,806,15272
150,338,15273
828,751,15274
717,752,15274
204,500,15275
979,615,15275
496,978,15276
991,362,15277
703,684,15277
735,675,15278
920,51,15279
898,724,15279
185,535,15280
787,78,15281
992,430,15282
991,362,15283
814,92,15284
53,925,15284
827,19,15285
837,105,15286
151,969,15287
33,230,15287
274,303,15288
842,15,15288
763,691,15289
446,136,15290
279,314,15290
517,357,15291
746,193,15292
540,214,15292
132,258,15293
867,250,15293
408,791,15294
974,48,15294
456,831,15295
769,532,15296
782,962,15296
552,642,15297
870,423,15298
173,430,15299
565,439,15299
896,334,15300
6,454,15300
357,384,15301
405,994,15301
324,650,15302
117,743,15302
129,239,15303
453,826,15304
996,241,15304
225,256,15305
928,139,15306
531,952,15307
459,255,15308
433,410,15308
604,565,15309
403,768,15310
68,799,15311
152,384,15312
964,343,15313
337,406,15313
888,131,15314
6,454,15315
584,949,15315
371,951,15316
68,799,15317
911,631,15318
298,688,15318
742,688,15319
553,112,15320
62,980,15320
25,778,15321
481,977,15321
833,173,15322
543,906,15323
766,803,15324
71,801,15324
507,541,15325
189,777,15325
962,422,15326
635,675,15327
918,514,15328
631,691,15328
973,49,15329
688,350,15330
989,770,15331
125,503,15332
168,606,15333
91,192,15334
535,484,15334
531,952,15335
166,267,15335
488,743,15336
566,434,15337
574,320,15338
268,194,15338
472,566,15339
531,952,15339
185,535,15340
788,899,15340
958,729,15341
163,53,15341
648,831,15342
656,239,15343
618,769,15343
927,684,15344
873,452,15345
46,176,15345
340,536,15346
955,734,15346
172,859,15347
684,580,15348
321,191,15349
650,727,15350
213,651,15351
275,145,15351
122,557,15352
741,925,15353
874,412,15354
474,666,15355
290,98,15355
338,979,15356
214,523,15356
927,684,15357
968,490,15357
164,129,15358
725,1,15358
732,110,15359
912,255,15360
767,571,15360
585,402,15361
383,809,15362
275,145,15363
519,137,15364
13,640,15364
465,102,15365
30,645,15365
894,174,15366
50,495,15367
599,12,15368
626,958,15368
369,178,15369
324,650,15369
784,15,15370
643,416,15370
135,115,15371
793,447,15372
906,141,15373
843,966,15374
685,208,15374
814,92,15375
843,966,15376
371,951,15377
166,267,15378
48,334,15378
230,508,15379
349,668,15380
508,844,15381
89,419,15382
408,791,15383
86,426,15383
738,933,15384
782,962,15384
674,742,15385
714,584,15385
211,619,15386
675,848,15387
516,247,15388
685,208,15388
206,54,15389
520,594,15390
128,731,15391
1000,37,15392
818,389,15392
498,677,15393
1000,37,15394
559,588,15394
36,7,15395
935,673,15396
436,592,15396
681,148,15397
149,702,15397
111,127,15398
934,422,15398
555,640,15399
220,222,15399
20,300,15400
974,48,15401
407,148,15401
392,981,15402
696,10,15402
644,334,15403
729,721,15403
198,249,15404
318,812,15405
925,16,15406
258,985,15406
875,652,15407
262,497,15407
723,854,15408
213,651,15409
802,952,15410
303,315,15410
738,933,15411
314,982,15411
192,561,15412
145,39,15413
411,641,15413
562,258,15414
146,235,15415
743,718,15416
566,434,15416
941,323,15417
580,387,15418
599,12,15418
115,126,15419
62,980,15419
467,740,15420
68,799,15421
127,259,15421
444,11,15422
459,255,15422
880,589,15423
971,240,15424
323,915,15424
619,417,15425
195,988,15425
182,100,15426
973,49,15426
568,813,15427
870,423,15428
754,506,15428
668,774,15429
255,376,15429
632,771,15430
369,178,15430
520,594,15431
725,1,15432
914,716,15432
891,2,15433
296,27,15434
443,320,15434
626,958,15435
416,838,15435
118,963,15436
314,982,15437
6,454,15437
846,680,15438
386,419,15438
188,137,15439
158,168,15439
276,917,15440
130,334,15441
588,312,15441
610,815,15442
116,707,15442
121,819,15443
728,701,15443
198,249,15444
27,52,15444
906,141,15445
768,90,15446
755,524,15446
924,954,15447
643,416,15447
915,247,15448
723,854,15448
7,760,15449
623,434,15450
643,416,15451
126,343,15452
508,844,15452
108,695,15453
38,691,15453
736,457,15454
257,485,15454
312,352,15455
278,621,15455
439,180,15456
832,14,15457
674,742,15458
888,131,15459
610,815,15460
270,152,15461
751,57,15462
290,98,15463
961,495,15464
104,451,15465
319,893,15466
926,744,15466
538,493,15467
436,592,15468
159,913,15469
225,256,15470
472,566,15471
642,863,15472
690,769,15472
508,844,15473
762,849,15474
291,285,15475
727,641,15476
225,256,15476
315,321,15477
470,358,15477
200,335,15478
271,268,15478
330,704,15479
937,136,15480
956,977,15480
8,191,15481
381,804,15481
57,889,15482
800,627,15482
382,325,15483
210,992,15484
253,660,15485
997,187,15485
879,583,15486
707,550,15486
794,549,15487
533,394,15488
122,557,15489
769,532,15489
596,859,15490
329,829,15490
221,750,15491
772,789,15491
950,970,15492
562,258,15492
471,875,15493
824,410,15494
374,600,15494
353,434,15495
681,148,15496
339,777,15496
237,704,15497
869,889,15497
475,820,15498
778,639,15499
103,771,15499
449,76,15500
434,41,15500
104,451,15501
183,407,15502
415,537,15503
989,770,15503
982,534,15504
77,828,15504
98,128,15505
422,119,15505
60,376,15506
91,192,15506
63,874,15507
242,866,15508
401,59,15508
195,988,15509
284,140,15510
67,806,15511
142,195,15512
392,981,15513
545,338,15514
645,523,15515
841,54,15516
700,40,15516
363,208,15517
845,231,15517
608,964,15518
14,320,15518
7,760,15519
801,211,15519
743,718,15520
19,21,15521
346,225,15522
82,141,15523
590,609,15524
982,534,15524
386,419,15525
271,268,15525
973,49,15526
38,691,15526
242,866,15527
361,616,15528
904,15,15528
185,535,15529
185,535,15530
262,497,15531
271,268,15531
268,194,15532
567,935,15533
582,73,15534
980,694,15535
413,271,15535
589,94,15536
344,911,15536
519,137,15537
112,414,15538
553,112,15538
662,930,15539
932,702,15539
873,452,15540
723,854,15541
48,334,15541
775,498,15542
310,871,15542
563,666,15543
611,508,15544
833,173,15545
450,543,15546
214,523,15547
370,146,15547
558,820,15548
300,917,15549
971,240,15550
893,892,15551
776,502,15552
556,278,15553
11,947,15554
786,440,15555
750,897,15556
51,292,15556
839,339,15557
436,592,15557
342,338,15558
272,514,15559
784,15,15559
714,584,15560
345,939,15560
208,285,15561
95,973,15561
379,346,15562
628,364,15563
702,891,15563
513,207,15564
253,660,15565
873,452,15565
261,903,15566
837,105,15566
576,669,15567
774,804,15567
796,501,15568
889,784,15568
846,680,15569
476,127,15570
488,743,15571
934,422,15572
585,402,15572
582,73,15573
76,359,15573
594,264,15574
448,402,15574
661,21,15575
104,451,15576
75,927,15576
772,789,15577
285,469,15578
671,164,15578
702,891,15579
319,893,15580
31,202,15580
178,670,15581
897,86,15581
366,155,15582
895,157,15583
133,442,15583
604,565,15584
78,471,15584
801,211,15585
783,839,15586
17,125,15587
674,742,15588
341,932,15589
181,253,15589
786,440,15590
907,926,15590
341,932,15591
537,445,15591
461,722,15592
236,584,15593
150,338,15593
791,909,15594
162,199,15594
758,448,15595
735,675,15596
809,338,15596
188,137,15597
740,984,15598
328,773,15598
943,752,15599
442,1,15600
518,729,15601
709,835,15601
103,771,15602
434,41,15602
325,815,15603
492,770,15604
850,528,15604
840,928,15605
950,970,15605
77,828,15606
356,984,15606
45,920,15607
69,646,15608
151,969,15609
790,243,15610
946,939,15611
882,920,15611
815,919,15612
979,615,15612
25,778,15613
283,117,15614
843,966,15614
489,754,15615
999,982,15616
393,535,15616
33,230,15617
192,561,15618
490,710,15619
995,406,15619
463,717,15620
915,247,15621
412,692,15622
333,947,15622
852,139,15623
35,141,15623
149,702,15624
344,911,15625
417,863,15626
52,427,15627
605,106,15627
367,396,15628
455,88,15629
809,338,15629
313,937,15630
327,63,15631
901,872,15631
408,791,15632
751,57,15633
167,67,15634
203,69,15634
910,996,15635
82,141,15635
809,338,15636
323,915,15637
539,399,15638
584,949,15639
425,77,15640
604,565,15640
450,543,15641
616,606,15642
460,586,15642
396,238,15643
180,200,15644
879,583,15644
615,515,15645
838,484,15645
108,695,15646
158,168,15646
827,19,15647
649,354,15647
151,969,15648
203,69,15649
947,775,15650
58,743,15651
687,454,15652
90,695,15653
317,712,15653
900,289,15654
484,5,15655
915,247,15656
579,907,15656
966,734,15657
323,915,15657
507,541,15658
679,495,15659
207,401,15659
626,958,15660
381,804,15661
41,459,15661
947,775,15662
788,899,15663
36,7,15663
88,155,15664
304,571,15665
360,496,15665
820,345,15666
647,95,15667
747,468,15667
847,264,15668
794,549,15668
132,258,15669
728,701,15670
126,343,15670
20,300,15671
434,41,15671
802,952,15672
736,457,15673
646,835,15674
278,621,15675
265,379,15676
874,412,15677
933,980,15678
960,455,15679
529,342,15680
455,88,15681
232,359,15681
166,267,15682
357,384,15683
25,778,15683
464,85,15684
302,167,15685
43,758,15685
739,353,15686
235,228,15686
132,258,15687
336,528,15688
643,416,15689
342,338,15689
126,343,15690
175,21,15691
425,77,15691
102,824,15692
684,580,15693
177,162,15693
968,490,15694
142,195,15694
398,123,15695
657,791,15696
919,153,15696
846,680,15697
124,451,15697
595,76,15698
842,15,15698
215,804,15699
518,729,15699
200,335,15700
435,196,15700
723,854,15701
163,53,15702
97,806,15703
205,137,15703
488,743,15704
905,783,15704
953,397,15705
186,599,15706
676,438,15706
115,126,15707
855,922,15708
829,940,15708
874,412,15709
381,804,15710
59,54,15710
808,157,15711
720,533,15712
914,716,15712
793,447,15713
952,292,15713
234,748,15714
490,710,15715
388,138,15715
199,696,15716
466,634,15717
845,231,15717
721,715,15718
969,157,15718
979,615,15719
721,715,15719
213,651,15720
69,646,15721
618,769,15722
420,180,15722
26,945,15723
799,262,15723
573,696,15724
677,383,15725
325,815,15726
509,648,15727
10,656,15728
555,640,15729
475,820,15730
414,762,15730
243,135,15731
916,527,15731
637,270,15732
724,756,15732
746,193,15733
754,506,15733
321,191,15734
124,451,15735
889,784,15735
702,891,15736
16,955,15737
550,666,15738
896,334,15738
117,743,15739
696,10,15740
990,290,15741
587,899,15741
49,226,15742
522,299,15743
810,323,15743
714,584,15744
112,414,15745
180,200,15746
610,815,15746
761,167,15747
467,740,15747
282,941,15748
311,843,15748
20,300,15749
362,250,15750
705,73,15750
544,251,15751
804,932,15751
677,383,15752
515,840,15752
577,297,15753
989,770,15753
747,468,15754
123,453,15755
566,434,15756
19,21,15757
266,670,15757
382,325,15758
767,571,15759
551,122,15760
501,600,15760
730,134,15761
534,149,15762
453,826,15762
694,387,15763
220,222,15764
519,137,15765
581,903,15765
297,985,15766
635,675,15767
742,688,15768
874,412,15769
944,315,15769
81,225,15770
77,828,15770
837,105,15771
318,812,15772
222,234,15773
951,577,15773
352,443,15774
657,791,15775
824,410,15775
195,988,15776
899,273,15777
55,595,15778
412,692,15779
740,984,15779
345,939,15780
443,320,15780
566,434,15781
890,297,15781
362,250,15782
300,917,15782
306,58,15783
12,446,15783
957,256,15784
877,602,15785
985,354,15786
988,710,15787
853,752,15787
449,76,15788
949,913,15789
389,268,15789
594,264,15790
962,422,15791
352,443,15791
251,806,15792
185,535,15792
426,94,15793
461,722,15794
610,815,15794
544,251,15795
874,412,15796
12,446,15796
549,637,15797
666,168,15797
474,666,15798
213,651,15798
319,893,15799
684,580,15799
802,952,15800
638,838,15800
180,200,15801
675,848,15802
92,667,15803
598,937,15804
285,469,15805
924,954,15806
732,110,15807
662,930,15807
330,704,15808
642,863,15808
271,268,15809
751,57,15809
153,36,15810
43,758,15811
900,289,15812
265,379,15813
902,234,15813
392,981,15814
277,67,15815
383,809,15815
906,141,15816
267,551,15816
907,926,15817
432,47,15817
166,267,15818
858,493,15818
770,54,15819
372,965,15820
287,533,15820
138,245,15821
742,688,15821
838,484,15822
683,562,15823
440,629,15823
232,359,15824
744,391,15824
362,250,15825
768,90,15825
467,740,15826
612,772,15826
857,827,15827
508,844,15827
25,778,15828
514,352,15828
841,54,15829
387,177,15830
955,734,15830
113,317,15831
342,338,15832
645,523,15832
34,516,15833
53,925,15833
100,802,15834
562,258,15835
187,284,15836
176,643,15837
191,890,15837
926,744,15838
726,519,15839
343,654,15840
352,443,15840
232,359,15841
568,813,15842
176,643,15842
412,692,15843
952,292,15843
677,383,15844
956,977,15844
879,583,15845
802,952,15845
932,702,15846
94,982,15846
9,539,15847
492,770,15847
614,376,15848
962,422,15849
222,234,15849
425,77,15850
286,570,15850
501,600,15851
691,627,15852
402,406,15853
475,820,15854
884,898,15854
243,135,15855
43,758,15856
637,270,15856
46,176,15857
915,247,15857
426,94,15858
965,789,15859
701,553,15859
913,105,15860
846,680,15861
192,561,15861
547,832,15862
715,318,15863
586,275,15863
686,368,15864
537,445,15864
74,915,15865
354,74,15865
989,770,15866
424,10,15867
173,430,15868
200,335,15868
813,811,15869
571,784,15870
565,439,15871
663,48,15872
412,692,15873
821,84,15874
551,122,15874
629,614,15875
663,48,15876
838,484,15876
846,680,15877
694,387,15877
11,947,15878
950,970,15878
769,532,15879
155,226,15880
199,696,15881
586,275,15882
799,262,15882
722,429,15883
172,859,15883
902,234,15884
585,402,15884
523,337,15885
259,62,15886
43,758,15887
976,645,15887
957,256,15888
813,811,15889
188,137,15889
958,729,15890
48,334,15890
36,7,15891
873,452,15892
774,804,15893
615,515,15893
298,688,15894
253,660,15895
45,920,15896
766,803,15897
394,234,15897
127,259,15898
60,376,15899
212,454,15900
39,867,15901
698,546,15902
513,207,15903
618,769,15904
69,646,15904
433,410,15905
599,12,15906
125,503,15906
975,973,15907
767,571,15908
873,452,15909
312,352,15909
941,323,15910
166,267,15911
519,137,15912
349,668,15913
984,225,15914
915,247,15914
46,176,15915
660,948,15916
430,207,15917
743,718,15918
828,751,15919
996,241,15920
408,791,15921
807,223,15922
716,563,15922
655,836,15923
979,615,15923
414,762,15924
316,372,15925
514,352,15926
935,673,15926
521,246,15927
374,600,15927
127,259,15928
992,430,15928
573,696,15929
906,141,15930
303,315,15930
483,37,15931
905,783,15932
45,920,15932
442,1,15933
195,988,15933
801,211,15934
364,407,15934
178,670,15935
26,945,15935
117,743,15936
840,928,15937
681,148,15937
559,588,15938
94,982,15939
425,77,15940
887,558,15940
89,419,15941
590,609,15942
586,275,15943
941,323,15944
970,169,15945
172,859,15946
882,920,15946
121,819,15947
218,601,15948
37,732,15948
104,451,15949
3,896,15949
643,416,15950
764,390,15950
794,549,15951
251,806,15952
828,751,15953
53,925,15954
309,916,15955
785,780,15956
234,748,15956
298,688,15957
290,98,15957
146,235,15958
384,347,15958
681,148,15959
287,533,15959
124,451,15960
106,710,15961
504,606,15961
304,571,15962
368,902,15963
154,425,15964
514,352,15964
355,936,15965
372,965,15966
20,300,15967
574,320,15967
351,672,15968
222,234,15969
45,920,15969
291,285,15970
105,888,15971
414,762,15971
627,807,15972
552,642,15972
426,94,15973
466,634,15973
442,1,15974
524,574,15974
466,634,15975
928,139,15975
415,537,15976
383,809,15977
299,347,15978
616,606,15979
223,929,15979
640,843,15980
522,299,15981
960,455,15982
875,652,15982
264,360,15983
68,799,15984
757,129,15985
505,135,15986
137,52,15987
427,683,15988
746,193,15989
398,123,15990
905,783,15990
231,947,15991
273,206,15992
335,730,15992
636,337,15993
802,952,15993
922,361,15994
19,21,15994
297,985,15995
104,451,15996
795,340,15997
763,691,15997
563,666,15998
266,670,15999
341,932,15999
679,495,16000
191,890,16001
384,347,16001
30,645,16002
66,642,16003
163,53,16003
479,713,16004
317,712,16005
98,128,16005
850,528,16006
290,98,16006
857,827,16007
169,446,16008
868,405,16009
697,467,16010
902,234,16011
122,557,16012
599,12,16013
705,73,16014
371,951,16015
33,230,16016
15,552,16017
754,506,16018
355,936,16019
779,455,16019
728,701,16020
524,574,16020
269,140,16021
837,105,16021
751,57,16022
542,112,16022
314,982,16023
883,777,16024
484,5,16024
125,503,16025
186,599,16025
885,915,16026
451,381,16026
479,713,16027
186,599,16027
67,806,16028
725,1,16028
642,863,16029
461,722,16030
528,668,16030
204,500,16031
455,88,16031
560,81,16032
193,239,16032
795,340,16033
77,828,16033
539,399,16034
518,729,16034
955,734,16035
413,271,16035
188,137,16036
485,893,16037
605,106,16038
212,454,16038
475,820,16039
267,551,16039
303,315,16040
766,803,16040
754,506,16041
607,916,16042
182,100,16043
227,632,16043
760,919,16044
930,351,16044
514,352,16045
979,615,16045
556,278,16046
283,117,16046
479,713,16047
547,832,16047
739,353,16048
608,964,16048
249,113,16049
33,230,16050
556,278,16050
150,338,16051
100,802,16052
27,52,16052
141,786,16053
80,173,16054
926,744,16055
891,2,16056
739,353,16056
60,376,16057
721,715,16058
988,710,16058
520,594,16059
919,153,16059
735,675,16060
39,867,16061
157,501,16061
310,871,16062
677,383,16062
586,275,16063
13,640,16064
555,640,16064
159,913,16065
60,376,16065
503,156,16066
769,532,16066
735,675,16067
651,363,16067
820,345,16068
888,131,16068
572,532,16069
360,496,16070
444,11,16071
47,635,16072
789,164,16072
290,98,16073
413,271,16073
556,278,16074
894,174,16074
409,481,16075
209,855,16076
775,498,16077
751,57,16077
873,452,16078
831,798,16078
833,173,16079
912,255,16080
780,249,16080
844,953,16081
338,979,16081
218,601,16082
579,907,16082
706,749,16083
375,146,16084
513,207,16084
290,98,16085
223,929,16086
284,140,16087
70,865,16087
658,771,16088
457,450,16088
543,906,16089
180,200,16090
420,180,16091
472,566,16092
535,484,16092
316,372,16093
882,920,16093
386,419,16094
196,313,16094
905,783,16095
800,627,16096
974,48,16096
866,23,16097
502,393,16098
958,729,16098
819,876,16099
806,209,16099
730,134,16100
473,128,16101
198,249,16102
69,646,16102
114,909,16103
231,947,16104
218,601,16105
783,839,16105
975,973,16106
314,982,16106
263,695,16107
354,74,16108
640,843,16108
414,762,16109
427,683,16110
608,964,16110
432,47,16111
560,81,16111
229,631,16112
755,524,16113
114,909,16113
932,702,16114
65,56,16115
622,332,16116
97,806,16116
348,903,16117
951,577,16118
421,950,16119
356,984,16119
517,357,16120
468,477,16121
929,928,16121
504,606,16122
49,226,16123
323,915,16124
368,902,16124
61,203,16125
906,141,16125
279,314,16126
193,239,16126
549,637,16127
436,592,16127
628,364,16128
72,846,16128
633,69,16129
256,769,16130
790,243,16130
859,950,16131
67,806,16131
154,425,16132
864,210,16132
712,186,16133
389,268,16133
160,647,16134
510,74,16135
864,210,16135
952,292,16136
654,831,16137
850,528,16138
967,19,16138
89,419,16139
517,357,16139
988,710,16140
95,973,16141
654,831,16142
281,578,16142
25,778,16143
898,724,16144
203,69,16144
797,926,16145
419,896,16146
517,357,16147
184,706,16148
157,501,16148
673,711,16149
507,541,16149
9,539,16150
580,387,16150
125,503,16151
566,434,16152
977,759,16153
793,447,16154
666,168,16154
826,655,16155
35,141,16156
866,23,16156
375,146,16157
784,15,16158
647,95,16159
690,769,16159
570,711,16160
369,178,16161
635,675,16162
213,651,16163
94,982,16164
878,868,16165
543,906,16165
174,959,16166
687,454,16166
105,888,16167
62,980,16167
940,387,16168
172,859,16169
910,996,16170
332,197,16171
485,893,16171
133,442,16172
616,606,16173
866,23,16173
712,186,16174
56,464,16175
784,15,16175
98,128,16176
288,145,16176
744,391,16177
650,727,16177
182,100,16178
220,222,16179
43,758,16180
213,651,16180
615,515,16181
62,980,16182
724,756,16182
917,13,16183
836,32,16184
823,821,16184
876,189,16185
121,819,16186
623,434,16187
340,536,16187
629,614,16188
102,824,16188
580,387,16189
484,5,16189
732,110,16190
480,386,16191
126,343,16192
9,539,16193
532,419,16193
830,738,16194
676,438,16195
616,606,16195
992,430,16196
431,467,16196
400,793,16197
941,323,16198
120,586,16198
902,234,16199
936,347,16200
764,390,16201
343,654,16201
165,954,16202
65,56,16202
382,325,16203
58,743,16203
451,381,16204
115,126,16205
193,239,16205
947,775,16206
627,807,16206
68,799,16207
586,275,16207
622,332,16208
327,63,16208
217,441,16209
96,700,16210
228,886,16210
447,197,16211
222,234,16212
789,164,16213
864,210,16213
654,831,16214
607,916,16215
683,562,16216
239,416,16216
785,780,16217
272,514,16218
712,186,16218
68,799,16219
380,610,16219
642,863,16220
387,177,16220
510,74,16221
172,859,16222
512,116,16223
42,259,16223
333,947,16224
513,207,16225
883,777,16226
164,129,16227
545,338,16227
436,592,16228
108,695,16228
488,743,16229
906,141,16229
387,177,16230
83,766,16230
449,76,16231
8,191,16232
347,294,16232
807,223,16233
842,15,16234
968,490,16235
59,54,16235
397,690,16236
176,643,16237
43,758,16238
898,724,16239
433,410,16240
369,178,16240
127,259,16241
542,112,16242
818,389,16243
702,891,16244
718,791,16244
165,954,16245
93,897,16245
87,449,16246
872,827,16247
481,977,16248
281,578,16249
155,226,16249
81,225,16250
180,200,16250
151,969,16251
437,277,16251
736,457,16252
252,30,16252
700,40,16253
801,211,16254
114,909,16254
994,406,16255
182,100,16256
712,186,16257
405,994,16258
98,128,16258
295,574,16259
739,353,16259
747,468,16260
627,807,16260
488,743,16261
94,982,16261
16,955,16262
211,619,16262
438,493,16263
600,443,16263
416,838,16264
88,155,16264
298,688,16265
408,791,16265
169,446,16266
706,749,16267
823,821,16267
315,321,16268
976,645,16269
622,332,16270
473,128,16271
390,48,16272
381,804,16272
104,451,16273
840,928,16273
636,337,16274
552,642,16275
908,563,16275
684,580,16276
608,964,16276
84,948,16277
202,290,16278
654,831,16279
57,889,16279
481,977,16280
516,247,16280
283,117,16281
702,891,16281
198,249,16282
632,771,16283
73,696,16283
733,77,16284
415,537,16285
453,826,16285
927,684,16286
908,563,16286
74,915,16287
988,710,16287
132,258,16288
477,831,16288
227,632,16289
49,226,16289
67,806,16290
327,63,16290
278,621,16291
130,334,16291
613,361,16292
696,10,16292
618,769,16293
204,500,16293
308,376,16294
358,529,16294
397,690,16295
890,297,16296
323,915,16297
199,696,16298
30,645,16299
978,944,16300
737,102,16301
354,74,16301
393,535,16302
319,893,16303
646,835,16304
353,434,16305
339,777,16305
132,258,16306
791,909,16307
170,709,16308
825,870,16308
824,410,16309
281,578,16310
168,606,16310
121,819,16311
341,932,16312
70,865,16312
23,783,16313
878,868,16313
6,454,16314
462,195,16314
91,192,16315
736,457,16315
5,569,16316
473,128,16316
